atc_concept_id,meddra_concept_id
21603285,36516815
21604543,36516818
21602338,35909428
21600604,37219959
21601129,35204964
21604559,37219832
21600819,37019238
21603895,37320143
21600141,35708690
21604460,37220008
21600575,35104856
21603086,35708208
21601134,37320212
21603927,45885570
21603288,37119745
21604590,36416698
21604740,37219959
21600719,36314157
21600303,37219905
21604643,35809136
21600575,37521313
21603925,36316343
21600097,35104879
21603080,36416485
21602985,36919041
21604431,37019238
21600782,36314157
21603288,35809079
21604745,36110736
21602895,35708208
21603009,36110577
21603921,42889647
21602895,788256
21604745,36313276
21604857,35809104
21602690,36416550
21603607,35606961
21604712,35205133
21601856,36718312
21604590,36211184
21602985,36313177
21603137,35707759
21603103,35707714
21603945,35708171
21603131,35205038
21604399,36718180
21600747,36311923
21600816,36316391
21604762,35204913
21600303,35607027
21604399,36316136
21600448,36718141
21603448,37219832
21602898,35708093
21604714,36316391
21605269,36416496
21603131,35809248
21603103,37320109
40252222,36313240
21602338,36718532
21600034,36919128
21600718,36516874
21603860,35104074
21604417,36009756
21604230,36919128
21603718,35909518
21602985,37220014
21604260,36919033
21604127,37219831
21602737,36314156
21602754,35104746
21600747,36718335
21603462,37220008
21604434,37320161
21600096,35809248
21603193,35809005
21603481,37219894
21603900,42889636
21602732,36110540
21603800,36718347
21600484,35708554
21603641,37019316
21602256,36314157
21600100,35205038
21602732,35204981
21604762,35104746
21603021,36516957
21604431,36416509
21604436,36110591
21603913,35707714
21604590,35708171
21604544,35707552
21604434,36919036
21603904,36311984
21600604,43562827
21604431,37522181
21604712,36718183
21601139,35205315
21601428,36416572
21604376,36110534
21604741,35809155
21603194,36314117
21602256,37119485
21603945,37521159
21603526,35909503
21602085,35707907
21600100,36316343
21603756,37522181
21602737,35607340
21604757,35607130
21604415,36110736
21601534,35809133
21600732,35909518
21603514,45885668
21602648,37019396
21601200,36718312
21604272,35607096
21604943,36315364
21601534,36516818
21603929,36918861
21602884,35607340
21603641,36718045
21604762,36312941
21604417,35205185
21603210,36718180
21600732,35707907
21604566,36211744
21600448,36416501
21604272,36919107
21604559,35607096
21601129,35808861
21604544,36211297
21604563,35809139
21603019,37522181
21603913,35205034
21603497,36110986
21601428,35205036
21604562,35205034
21603448,35607345
21604434,36718401
21603921,37019396
21603019,36314117
21603895,36416698
21603921,37622446
21603462,36516957
21602766,36416514
21604415,36009757
21604712,36919101
21600187,35227885
21600611,36416698
21602977,35607345
21600816,35205023
21603607,36313176
21600100,36918936
21601157,37219894
21602648,36718119
21601876,45885570
21601423,35607097
21600399,36211297
21602485,36416516
21602737,36110649
21603921,35809225
21600732,42889641
21603927,36718312
21603772,36315376
21603285,37219905
21604516,35708177
21603009,37320109
21602482,36919033
21604643,45885570
21603514,35104691
21604088,36516874
21600083,35204989
21604857,36314494
21602690,36110986
21603410,36918858
21602842,35708156
21604711,35909518
21603978,35205038
21603019,37220014
21604415,36718509
21602823,35809075
21600097,36516781
21603718,36211744
21603160,37019396
21604433,36311779
21601787,35205036
21603927,35737823
21604643,36516957
21603103,35708603
21601129,36311984
21602970,35205184
21603009,36516781
21603621,36919098
21602648,37320134
21602690,36313350
21604272,36818761
21603641,37521159
21600303,36110708
21603908,35104877
21602754,36516749
21602690,36316343
21604088,36718347
21604544,37522270
21605265,35809166
21602256,36516865
21604740,37019273
21602909,35708171
21602102,37420362
21603514,36110649
21603924,36416598
21602338,36110591
21602737,36313246
21600604,35809330
21600100,36718171
21604376,35708620
21602338,37320109
21601423,35809304
43534823,37320212
21603356,36516749
21604438,36316391
21603911,36313534
21604764,35809115
21600098,35909449
21602730,37622471
21600965,36313276
21601423,36416526
21603137,36718369
21602978,36516781
21600732,36211285
21603138,36314117
21602085,35809139
21601518,36313553
21600513,35809330
21604757,35809139
21602734,36211179
21602648,36516818
21603911,37522181
21602504,36718433
21603086,36110708
21603916,36516812
21600398,35809077
21603925,788256
21601787,45885696
21600034,36313534
21603749,35406391
21603137,45885570
21604344,36718554
21604544,35607345
21604419,35606961
21600097,35104074
43534827,37220014
21602517,35708093
21603925,36313969
21604436,43562734
21604378,35708171
21603256,35204981
21603693,36416496
21602735,36314365
21600862,35506742
21604712,36718259
21600505,35809115
21601423,35205038
21603154,36718509
21604436,36718395
21603967,35809139
21603131,36919101
21604230,36718540
21601390,36313969
21603135,35104101
21600504,36314128
21602977,36315364
21603911,36718233
21601003,35707759
21603160,37019321
21603256,35909528
21602970,36211303
21604433,36313276
21603821,36718045
21603514,42890076
21601435,35809050
21602540,36316343
21602978,36918968
21602754,36211179
21601787,36918858
21604718,36516874
21600493,35909428
21603916,36313176
21604529,36313476
21600965,36009735
21600398,37080795
21603462,36110591
21603895,42889647
21604756,37622442
21602985,36818729
21603497,36312648
21604562,35104877
21600958,36718171
21603194,37019321
21603693,36313534
21604434,43053882
21602734,35809221
21601134,36313128
21600097,35205259
21603920,35809133
21603410,37219907
21603927,36009727
21602800,35707930
21604415,36211197
21601392,35104877
21603137,36718433
21600658,36718422
21600504,35708642
21604438,36718179
21603710,36110930
21603980,45885695
21600448,35708620
21604344,37219953
21602653,36918861
21600575,36314156
21604434,37320338
21602648,35809115
21603924,36919230
21601829,36211477
21600141,37219820
21603163,36110649
21600611,37320158
21602102,35809165
21603356,36315754
21603749,35104877
21604711,35104879
21602432,35607414
21600484,36718171
21602884,36311923
21604422,35506742
21603549,35406429
21601129,37320293
21602540,36313476
21604562,35809139
21602732,35205348
21604516,36718395
21604260,35205259
21602653,35204981
21604440,35104879
21600535,35104879
21600957,37522181
21601534,35808861
21604344,36315364
21601392,36009891
21602978,36110031
21603924,36211303
21604433,36919041
21600862,35809139
21601392,36516865
21603103,36110321
21602985,37219832
21603462,36718422
21604440,36617537
21603911,37219944
21603916,36315754
21602690,36313573
21603718,36211297
21600098,37320134
21602732,36110664
21601920,35104877
21602085,35707858
21602898,36110227
21600505,36313276
21604420,36516865
21602540,35809304
21604857,37219959
21603312,36718180
21604714,36416572
21603900,36718179
21603410,37320212
21602102,36416525
21604762,35809104
21600943,36516812
21602734,35506691
21604433,37119485
21602648,36416516
21600938,35205232
21602895,36818729
21603448,35506636
21602338,37521795
21601911,35809225
21604741,35607130
21603980,42889636
21604516,36516874
21601518,35809215
21602653,36211303
21603256,35708608
21604155,35707930
21604432,37119745
21604344,36315754
21603924,35809116
21600816,36110096
21600303,37019316
21604417,36009825
21602338,36918861
21600096,36313476
21600513,36316391
21600187,35708093
21603605,36110878
21600943,36315296
21603080,35707552
21604151,36211197
21601408,36009895
21602085,35708612
21602690,35707930
21603178,35708642
21600604,36314117
21604543,35909528
21602690,36516779
21603448,35506494
21601207,37320212
21604417,36211465
21600096,36516924
21600187,35205185
21604741,37220014
21604764,36919230
21603256,37320212
21603906,35205259
21604433,36718422
21603945,36211465
21603732,36617537
21604571,35809139
21602540,36919145
21604438,36718180
21602734,37220014
21600399,36416485
21602985,35104101
21604344,36211477
21603131,36110591
21603908,36313176
21604431,37622446
21602653,37219959
21603929,35607340
21604051,37119485
21600575,35909503
21602978,36110253
21600878,36009756
21604344,42889461
21602870,35205185
21604805,36718566
21604260,37420472
21603929,35205257
21603718,36315754
21603908,36818708
21602256,36313276
21603497,35707907
21600611,35909518
21600732,42889801
21601428,35809166
21602735,35809077
21604438,36718395
21603549,36718566
21600484,35708603
21600084,36718566
21601787,36311820
21604566,36919145
21604440,35708724
21603906,36416584
21601392,35708093
21603924,36718532
21600399,36718303
21604757,36919233
21604344,36718303
21604410,36919128
21600718,35809221
21602485,36211297
21603895,36516957
21602870,788256
21602338,35205185
21600878,35104812
21603710,35205184
21603103,35909518
21600303,37320158
21603312,788256
21603081,37219905
21603904,36314365
21604344,36314249
21604399,37521159
21602504,35809005
21600484,36718312
21601856,35205036
21601911,36718401
21603896,35809248
21602806,35708202
21603288,36718220
21600816,36416514
21601390,36717997
21602085,36313534
21600034,45885570
21601428,37522181
21602256,36313513
21603080,36311923
21600234,35708202
21602690,36110253
21600111,36315380
21603138,36312921
21603924,36313240
21601429,36315380
21600098,37019316
21604376,35809005
21602648,35708593
21602734,36516818
21601212,35809115
21604230,36718458
21602823,37019273
21600317,35104877
21604088,35708208
21601435,37320341
21604516,35506636
21604305,36313176
21600398,36918858
21600493,36617386
21603906,35809079
21604543,37622446
21600862,36313240
21604712,36718220
21603285,36416550
21604764,37622442
21602766,36516812
21602806,35707858
21600270,37320158
21600097,37420511
21600111,35708202
21602648,35809166
21601786,36211477
21603356,35104746
21602898,35606961
21601670,35104746
21603607,35104812
21602066,36211181
21602734,35707907
21601200,36416550
21602978,37019396
21604422,35809115
21600965,36718180
21604152,36718149
21602823,36818729
21603895,35707999
21602540,36919098
21603194,36009756
21601129,36516876
21603749,35809139
21602066,35809304
21602096,36314117
21602970,37320109
21600303,35809077
21602754,36313534
21603908,45885570
21601920,35708603
21602540,35607483
21603514,37219831
21604415,36919230
21603921,788256
21600732,36818708
21603924,35909528
21604762,35708690
21604718,36110649
21602800,37522181
21604745,36211477
21603921,42889636
21603019,36313435
21600575,36718352
21602806,36718016
21603019,37420511
21602931,37220008
21604419,35809050
21602542,35809079
21604760,36313240
21604590,35708642
21600819,36316391
21603549,36718045
21600664,35205184
21600513,36718180
21604757,37119476
21603896,36009895
21601423,35406391
21600399,36311984
21604543,35204996
21601534,36416550
21601435,35809079
21603210,36110708
21603906,42889801
21602823,36313513
21604714,36718401
21602732,37521157
21603448,36718369
21602884,36818729
21604745,36315061
21603967,35607345
21601392,36718171
21602978,35708642
21602978,35104691
21603448,36314249
21602256,37019316
21600317,35708684
21600747,36919041
21604643,36316391
21600098,35808861
21602985,37420362
21600513,37220008
21601428,36516779
21604230,36718352
21601432,36312921
21600965,36211303
21604440,36718347
21604559,36718119
21600100,35506580
21602517,35808824
21600604,36211179
21601534,35708208
21604643,36314117
21602540,36110708
21603641,45885570
21600575,36718312
21600543,42889636
21601129,35104746
21600575,36211285
21600096,36316391
21603886,35809087
21604127,36416496
21603288,36919101
21601859,42889636
21604434,36313276
21600732,36516874
21604570,36718540
21603607,35808824
21604433,36918900
21603920,36110930
21604260,36211197
21602977,45885695
21601423,36718566
21604415,35909503
21600658,36718458
21603945,35104812
21604718,35809387
21604272,36110253
21600317,35809155
21601747,36313128
21604556,35707907
21600398,36718220
21604711,36211303
21604857,36718119
21603356,36313350
21603103,35607414
21601129,36313534
21604305,36516925
21602884,35104074
21601129,35506636
21600543,36312921
21600543,36718433
21602870,36313534
21603448,35205185
21604344,35707714
21604431,35708117
21603448,35707858
21602978,37219959
21604438,35607414
21600083,35708177
21604431,37219831
21600084,43053882
21603607,36718171
21604714,36416485
21603549,36110224
21600732,35506636
21603904,35104877
21601787,36313573
21602898,36313553
21600448,35809104
21601423,37622471
21601786,35707907
21602540,36110664
21602485,37522270
21601787,37219944
21604643,36919233
21604566,37219907
21603131,37521157
21601202,35708268
21604434,35809133
21602970,35506691
21601392,36416501
21603967,37219953
21603131,35406319
21601876,35708202
21603924,36416496
21600111,37320109
21603929,35707930
21603896,35708554
21604417,36918900
21604857,36311984
43534827,35227885
21603607,35809248
21602766,42889636
21603165,35809104
21604433,35607097
21602737,35607483
21602066,37320212
21602256,36718141
21600098,45885695
21603081,35205259
21603356,36315061
21600100,35809303
21603256,42890076
21604570,42889636
21603312,36009825
21601429,36110227
21600747,36718352
21601423,36919101
21603856,35607345
21602737,35607130
21604571,36718566
21603945,36211179
21600958,35607483
21604415,35104856
21602692,36718532
21601856,36718179
21604378,35406391
21602800,35506577
21601518,37622477
21603526,36110708
21603131,35506494
21600234,36313573
21604741,36718179
21600100,36009776
21603925,35708737
21603756,36110930
21600411,35909503
21604399,35506742
21604410,35708208
21601390,36718227
21604432,36110649
21604116,35708208
21603009,35808810
21604051,36110664
21600889,37320293
21603312,35809330
21603448,36516818
21604543,35909612
21600234,36313176
21602737,36718401
21601911,35909528
21602730,36617296
21603927,35204996
21604415,37420472
21603749,36110736
21603916,35708268
21603732,36516865
21604571,37522181
21603929,35205107
21604438,36313573
21602970,35104746
21602338,36919230
21604152,36416501
21602517,36416514
21602256,35406391
21603749,36416485
21603080,36110708
21600718,36919128
21601045,36110649
21604516,36919053
21600535,36416516
21604305,37521795
21600317,37320212
21604344,35809087
21602085,35809248
21604433,36516925
21604378,36516876
21602096,37219937
21604434,35909503
21602504,36313177
21603908,37320338
21600098,36315380
21601921,35708202
21603097,36313553
21600399,35607483
21602102,35606961
21602085,35708179
21603312,36919145
21601129,36416550
21603497,35809087
21603925,36718141
21604529,35708737
21603732,42889801
21602730,35205315
21603967,36009895
21603312,42889461
21603131,35506691
21603526,35227885
21603514,36110492
21603137,35205232
21602504,45886340
21604711,35808822
21600889,35809115
21600862,36211303
21601207,36718554
21600187,35205259
21600234,35809104
21604434,35205259
21604344,35708171
21603448,36311846
21603312,36110649
21604348,35205232
21604376,37220008
21604344,36718335
21600747,36211181
21600096,37622471
21603285,35104812
21601157,35205185
21604422,36718347
21601747,35205259
21604762,36818729
21603929,36110649
21603080,36110321
21601787,37019453
21604718,37119745
21602754,37219894
21605269,43562827
21601429,37622446
21601003,35708620
21601429,37019321
21602096,42890076
43534827,36919091
21600816,35205038
21600096,35205232
21604348,36313969
21603131,36516957
21604714,36718509
21604590,37019316
21604417,35809050
21604348,36313468
21601518,36718045
21603288,35204981
21602256,35708670
21604559,43562827
21604712,35809005
21601392,36211297
21603481,35809155
21602732,35506636
21602504,36718422
21603497,36919036
21600303,36110492
21603135,36110986
21603160,36516957
21604566,36919230
21602256,36718433
21602985,35406319
21601534,37080795
21600611,36315380
21600535,35809136
21603906,35909503
21604559,36110664
21600816,35809248
21602256,37420507
21600098,35809166
21604422,36718149
21600096,36315296
21604417,36718179
21602648,37219832
21604566,37220008
21604438,37219820
21603356,37219894
21602256,35708724
21602977,36918858
21600096,35708303
21604230,35708006
21600096,37320134
21604115,36516867
21602754,36919053
21600096,36314156
21600719,35809225
21604757,37521235
21604805,35708156
21603793,36718566
21600448,37320158
21600747,42889641
21602730,36110224
21600096,36416496
21600111,36313573
21600399,36316343
21601876,35205259
21603710,36919098
21601428,37219832
21601435,35809304
21603312,36516781
21601394,36718347
21601207,36110664
21600096,35809080
21604272,36312921
21603929,36315376
21604566,36416501
21604857,36110563
21603800,35205315
21604745,36919145
21603921,36718395
21604544,37320134
21604415,35204981
21604440,36919037
21603285,36316136
21603924,37019332
21604657,37622477
21602540,36516812
21604571,35104877
21600096,35708724
21603160,36516973
21603925,35205348
21600658,36516876
21601432,36110878
21604559,37521159
21602754,35227885
21601423,36718141
21601003,35809166
21600083,36516973
21600733,36313240
21604415,35607345
21604348,36918900
21602909,35809139
21604420,35708202
21604529,35809079
21600097,35809248
40252222,36718347
21602931,36516865
21604399,36110540
21603718,36718016
21604436,42889647
21601423,37521159
21602690,36313553
21600083,36919053
21600604,36919036
21600604,37320212
21604155,36313534
21603945,36313246
21602540,37119745
21601787,36718395
21603288,36718171
21604131,36313276
21604415,36718016
21601920,36416572
21600611,36311923
21603924,36110649
21603362,36110930
21604440,35607345
21601200,36313573
21604718,36313240
21601394,35707552
21602730,35205259
21603927,36148416
21602732,35205259
21603134,35809386
21600398,36314128
21602653,36211477
21601429,35205259
21602734,35708179
21600493,36516876
21603895,35205315
21603549,37080795
21600505,37320109
21603103,37019396
21604422,36718509
21604762,36316136
21604272,36718395
21603924,35809005
21604757,36313984
21600732,35205315
21603160,36516812
21600100,35809104
21602909,37320268
21603256,36918861
21600111,37219959
21604434,35809087
21603908,36110649
21600494,36312648
21604115,35104691
21604417,36211484
21604432,36313176
21600658,35104812
21604544,35909612
21603288,36110664
21604764,36516957
21604305,35708603
21600084,36919128
21602085,35205341
21604741,35104691
21603080,37019396
21604417,35104877
21604757,35227885
21601134,37219937
21603462,35708608
21602690,35809079
21603131,37219944
21602085,37219944
21602734,36110917
21600399,35809087
21603549,35205133
21600493,35205315
21602096,36313176
21603362,36919036
21600957,37420507
21604152,36516818
21602754,36211297
21601129,35205257
21604433,36718303
21601670,37219907
21600782,36315380
21602734,36516867
21600083,37320293
21604571,36718395
21600141,36416496
21603925,36313534
21603911,36313476
21602884,35809155
21604440,35909503
21601392,36009727
21603718,36313435
21604415,37220014
21600604,36312921
21600399,35204978
21604272,35204903
21603134,36009895
21603886,37219907
21604556,35104812
21602338,36312186
21603718,36311923
21603916,37219944
21601911,35104691
21602925,36718180
21603549,35104877
21600098,36919037
21604590,37219894
21603549,36718141
21604419,35809330
21603448,35506691
21604590,36110492
21602732,36718179
21604417,37420527
21604436,35809139
21602754,36416501
21600513,36211303
21601518,35708156
21600187,35809079
21600493,36919101
21601856,35708737
21602730,36416559
21600484,35809304
21603081,36516812
21603924,36416514
21603732,36312921
21600535,35708724
21600965,35809104
21602909,36313240
21602925,36009891
21604544,36311923
21601670,36718179
21604305,36315627
21602256,35809304
21604115,35104746
21602256,35809075
21603285,45885696
21603641,36211477
21604529,35708202
21604460,37622442
21603967,36110227
21604757,36718149
21602977,35406429
21602732,36110917
21604272,45885695
21604431,36314156
21602735,36617537
21603103,36416485
21602256,36313240
21603980,42889801
21603256,42889463
21603772,35707714
21602909,37320214
21604152,35204978
21603526,35205185
21603913,36110649
21604590,37320158
21602754,36416514
21601134,45885570
21604562,35204978
21603908,36313534
21602970,37219905
21604741,37080795
21602842,36919036
21603019,35809104
21603718,42888973
21604529,35104879
21601428,36110224
21602842,35104691
21603896,35506494
21604431,36718183
21602732,36516973
21603462,36110878
21604544,36718220
21604431,36718149
21604230,37622446
21602985,36718119
21601747,36516867
21604116,37219820
21603718,37080795
21603921,37320268
21603749,36718325
21603756,37320214
21604051,35205034
21600889,35104746
21603497,36718180
21605014,35205038
21600718,35708156
21603607,36818761
21602884,36918861
21600448,37219832
21603080,35205232
21604348,36315754
21602898,35227885
21602977,36110224
21601911,36009756
21600611,35809139
21604714,42889636
21604417,37320143
21603900,45885570
21604422,36009776
21600096,35506577
21601534,36313594
21600493,36311923
21604712,36311779
21601392,37320268
21604436,36110930
21603103,36211179
21603908,37219831
21602096,37622446
21604757,36110649
21604757,36919022
21603905,35708156
21603312,36315364
21601787,35104856
21600535,35104746
21604762,36211484
21603900,37219959
21604260,35707714
21603080,36919098
21600732,35205038
21602734,35809104
21600782,36718554
21600611,36316343
21600100,35506691
21600493,37622446
21603019,35205023
21603605,35708208
21604714,36313240
21600543,35809221
21600141,35809139
21602653,36718395
21604711,35607130
21601534,35909449
21604643,35104074
21601787,36312074
21603980,35809104
21600187,37219953
21601129,36516957
21603756,35506636
21601036,36718119
21600747,37219907
21604434,36313176
21602985,37622446
21603021,35909449
21604559,36312941
21604762,35205036
21602823,37420507
21603154,35305953
21604571,36718119
21600084,36516812
21604272,35809115
21603924,35809225
21603924,36312648
21600098,36416514
21603908,36110708
21603462,36718347
21600098,36313534
21604431,36416598
21600266,35205259
21602542,36315380
21600664,36918858
21600399,36311923
21603929,37320212
21603896,35708642
21601921,37320212
21604741,36919033
21600234,45885570
21602730,36110563
21604559,35909612
21601518,35204981
21603160,36311779
21603134,36313276
21604434,36110534
21603165,35909612
21600141,36313476
21602800,36311820
21601435,35406319
21603163,37320109
21604260,35104812
21604711,36918968
21602096,35204981
21602504,35809087
21603967,36919101
21601747,37019453
21600733,36918858
21604272,36718352
21603514,37420507
21602870,36718532
21601129,36718433
21600096,36110591
21603904,36110736
21604566,35909503
21604051,36818729
21604260,35607130
21602734,37320161
21603081,35708593
43534827,42890076
21603841,45885570
21603967,36718312
21604422,35607340
21600575,35205190
21604305,35909528
21600484,36315364
21601129,36110591
21604857,35707858
21604305,36211465
43534823,36315380
21600747,36718141
21600493,35809304
21600098,36211197
21603605,35205190
21604436,36416525
21602504,36416516
21603916,36009756
21601860,36313240
21601876,35205034
21604436,35708612
21602806,35809117
21600819,36718540
21603756,36718180
21602985,36313246
21604566,36110540
21600084,36211465
21600097,36313246
21600303,37320340
21603021,35104074
21600747,36718395
21605276,36718119
21604563,36919036
21600266,35607483
21604571,35227885
21603967,36315377
21603356,37119476
21602823,37019396
21602754,35708156
21602648,37522181
21603756,36717998
21604415,36718355
21604434,35205185
21604431,36718554
21604417,36311984
21600819,35707907
21604399,36009895
43534827,36919036
21604348,36516815
21600493,36918861
21601670,36718355
21603929,37521159
21600096,36211179
21600399,36919233
21601747,36009776
21600575,35506636
21600034,36718395
21603945,37219894
21602842,788391
21603641,36314117
21601670,36718458
21602977,37320293
21604272,36110649
21604745,36918858
21603266,36416514
21604571,35607345
21602096,35809133
21601212,36313594
21604410,35406391
21601392,37219867
21603978,36211303
21600719,36718180
21601518,35205232
21600097,35708593
21600084,36718259
21604571,36416485
21600097,36110986
21603967,36516815
21600816,35707907
21603080,35406319
21604590,35909449
21604657,37219820
21604415,36314157
43534827,37420362
21603356,35708608
21604434,35809166
21603921,36009756
21604745,36211197
21603732,35205232
21603900,36718433
21603165,35205315
21600399,42889647
21604415,37622446
21602085,36313350
21604590,37220008
21600747,35909428
21604762,35809304
21602485,37219868
21601423,35205184
21604419,45885696
21600957,36313176
21600732,35607483
43534814,35809077
21600965,35809221
21600718,35227885
21604344,36314365
21604590,37320134
21604402,36516865
21604399,36718369
21600604,36110736
21604714,37219831
21600505,36313240
21603929,46276768
21602102,36919037
21602102,36313350
21601423,35204978
21604543,36718180
21603749,37219959
21602800,36313534
21603800,36316343
21604543,35228208
21602735,35205036
21603925,37019238
21603285,37019396
21604116,35205185
21602737,35607345
21600543,36313476
21602931,36110591
21603916,35707930
21604344,37019450
21601787,35205190
21604344,36718171
21604559,35607483
21601423,35708670
21603103,35809005
21604570,36313573
21602754,36110664
21604417,35104074
21603481,45885570
21600575,36516925
21603967,37522181
21600398,37320212
21601390,36311820
21603927,36718422
21602735,36517149
21602653,36110986
21602735,35708303
21605269,37219868
21602338,37520719
21600664,35406319
21603896,43053882
21603312,37420507
21601394,45885570
21602482,35809304
21600100,35204981
21600965,36718016
21603356,36718442
21603911,35104101
21603781,36718180
21603514,36313177
21603549,37219867
21604566,37622478
21603285,36718335
21603481,36110643
21603718,36718220
21601390,36311923
21604764,45885570
21600604,37320214
21602732,36516876
21604344,36315061
21601786,36818729
21600494,37019238
21603980,36314157
21603019,36718540
21601747,36211297
21603945,36717998
21603896,36416698
21602692,37320158
21600718,35606961
21604516,36919037
21600575,36311779
21604760,36718401
21603356,37520719
21602648,36919042
21603860,35707907
21604826,36918858
21604344,35104119
21602085,36110649
21603160,35205348
21602485,35708202
21602823,42889641
21604436,35104101
21604436,36313435
21603009,35205038
21603860,36313240
21603009,35809248
21602898,35205232
21600732,35205348
21601534,35708593
21602485,36314117
21601786,36718171
21603856,36211179
21601670,35708179
21601787,36718355
21603448,36617386
21602692,36315380
21600957,36110708
21603021,35708608
21603514,35708620
21604745,35205036
21604543,36009895
21601134,37219820
21600493,36718202
21604417,35909503
21604151,36416501
21602482,36918858
21604436,43053913
21604434,35909528
21603895,36313573
21603288,36110930
21600084,37420507
21603980,37219999
21600083,37019238
21604643,36313594
21603945,35809080
21603718,36314117
21604544,36313594
21602690,35708593
21600399,36718312
21603080,36313594
21600747,35809386
21601428,37220008
21600096,36416485
21602909,35506577
21603462,35708603
21604305,35506691
21603165,36315380
21601787,35708202
21601786,36313534
21602256,35204913
21603131,36110253
21605014,37019332
43534823,36718171
21602256,35809050
21604433,35104879
21602754,37219907
21603131,37019453
21602485,35809225
21603908,35708620
21601200,36110986
21603134,35406319
21601911,36110977
21603967,37219868
21604711,42889461
21600448,35708171
21604741,35708737
21604760,36516781
21602884,36211484
21603896,37019238
21604348,35104101
21600270,35104074
21600975,35809139
21604230,35205341
21600604,37220014
21604643,36718277
21604131,45885668
21603178,36313276
21604272,788256
21602737,36314117
21604718,37320161
21603908,35809330
21601787,36718141
21603134,36718171
21603886,37320158
21604051,35104812
21602732,37019238
21604417,36110224
21604764,36516973
21602978,37320161
21603210,35809077
21602517,45885696
21603980,36718180
21600535,35606961
21604051,42889647
21602734,37219868
21600096,36718119
21604760,37219959
21604516,35809079
21600658,36718352
21604440,36718457
21600747,36516867
21603967,36009757
21603163,35606961
21601518,35708179
21600265,36311923
21604516,35809075
21603927,36718395
21604348,36315061
21600718,36009757
21603911,37320268
21603019,37320143
21603756,36009891
21602978,35909449
21604230,37320161
21604230,35708208
21603924,37219959
21600733,37219907
21604943,35205023
21603080,36211477
21603927,35305953
21602338,35809215
21603916,36110930
21603980,36919233
21603781,37320268
21603908,36314117
21603160,35708208
21602978,35809050
21603911,36110708
21600083,35204981
21601689,36416501
21604529,36718303
21601045,35205315
21603967,36718509
21601670,35708177
21603710,36416514
21603448,35707714
21603925,35104691
21601003,36315364
21603288,35708642
21603906,36110736
21601045,35104877
21600747,36316343
21602909,35809117
21600505,37320268
21604433,36314117
21604438,35606961
21603131,37219820
21604422,37119476
21604696,35809104
21604563,36211465
21600732,36718554
21602806,36110577
21600816,35809180
21602096,36718352
21600493,35708593
21603732,36110534
21601428,35204981
21603800,35104877
21602895,36718532
21601129,36313177
21602085,43053882
21604740,35909449
21604260,36416501
21601423,36314128
21604202,37522270
21603906,36416485
21604718,37522181
21603967,37622478
21600187,35809077
21601435,35406391
21604115,37219907
21603927,35227885
21604152,37219907
21603641,36110708
21602898,35708593
21603410,35708093
21601423,37019316
21604712,35506577
21603793,35104074
21601435,35104856
21600575,35708156
21604460,36919042
21601911,36718183
21601911,35205259
21600957,35809136
21603621,35809386
21603481,37220014
21603549,35506636
21604115,36416485
21602970,36110986
21604431,36110643
21602823,35708099
21604544,35104074
21602741,36918936
21603256,36110591
21600097,43053882
21604757,35506461
21600083,36818708
21602085,35809304
21604760,35205259
21602096,35607345
21604344,36211285
21601423,37219907
21602256,37320293
21603732,788391
21600816,36313553
21603256,37220008
21603916,36110096
21602734,35506494
21604559,36718312
21600100,37521159
21603980,36718369
21601911,35104074
21600719,45885570
21600270,35205185
21601911,36718303
21600543,36918861
21600494,36718355
21603607,36918858
21603080,35909528
21605265,36311779
21604563,36919037
21603856,42889636
21603137,35205038
21600096,36516867
21602256,36110563
21603718,37219937
21604230,36416572
21602806,35909612
21602970,45885570
43534827,36211465
21600265,35204978
21602977,36211297
21603362,36009735
21603896,35909612
21603514,36313276
21603497,36313573
21603718,36316450
21600234,37019396
21604745,37019450
21602338,36718180
21603793,37220008
21603980,35306243
21603312,35104877
21603793,36211179
21600611,35506742
21600096,36919033
21603924,35809136
21602732,35809136
21601787,36516815
21603356,36718401
21602985,35909518
21603285,36009727
21603607,35707858
21603462,36313594
21604438,35809050
21602735,37219823
21601392,36416525
21603103,36516865
21603732,35909518
21602737,35707721
21604131,35104856
21604741,37219832
21604417,35205038
21603356,36918953
21603905,36718540
21603312,35506636
21601911,37219959
21600234,36110736
21603362,42889647
21600448,36312648
21604562,36110253
21604745,35205348
21600399,36315262
21603718,35909503
21604529,35809087
21603925,36416698
21601392,35708208
21602734,37219944
21604422,35708208
21603362,35809080
21602977,36516973
21603749,35506636
21603929,37320340
21602737,36211297
21600664,36314249
21604433,36918858
21604757,36516973
21603009,35809075
21601747,35205036
21600604,36918936
43534814,35104877
21603925,36516749
21601139,35708608
21600484,36416501
21604559,45885695
21604272,37521159
21600096,36311779
21603772,35809166
21603193,36818729
21602517,36211484
21604127,37622446
21603929,36516973
21604417,36316391
21603911,36919042
21603756,36211181
21601670,36516874
21604543,35809248
21601419,35205185
21601134,36313573
21602977,45885696
21603916,35909528
21600658,35708593
21601423,35607307
21603009,36516973
21604152,35227885
21601787,37019238
21603967,36110096
21600658,35809221
21600234,36311846
21604438,36718566
21604460,36516973
21602504,37019453
21604711,36009735
21604431,36312921
21603081,36516749
21603896,36718180
21603904,35809115
21603549,36919037
21600513,36110540
21601419,35104074
21602482,36311923
21603925,36314157
21603900,36313573
21600604,36918968
21604348,37320214
21601747,36918936
